timestamp,ear_left,ear_right,action_left,action_right,EMG_1,EMG_2,EMG_3,EMG_4,EEG_Frontal_1,EEG_Frontal_2,EEG_Behind_Left_Ear,EEG_Behind_Right_Ear
1774187001.9061403,0.3006200597033455,0.2938178376471022,NEUTRAL,NEUTRAL,19169.41483848272,21823.7515477838,3996.581315586724,21380.762324424068,21092.02248955041,33204.87984477042,41179.95991467952,20044.5303373969
1774187001.9107797,0.3006200597033455,0.2938178376471022,NEUTRAL,NEUTRAL,19190.336071292888,22088.351498645723,4234.336821357825,21613.220466759263,21354.811949111456,33459.06388271617,41434.032193903,20292.63470085081
1774187001.9237814,0.30318878322134307,0.29544297596613533,NEUTRAL,NEUTRAL,19172.678193173193,21982.44893341648,4138.827817300298,21517.152669090352,21260.39818053224,33368.449910694355,41338.29967240091,20199.740850894555
1774187001.9279563,0.30318878322134307,0.29544297596613533,NEUTRAL,NEUTRAL,19185.351632279355,22094.833504537764,4255.123943701261,21628.821984389066,21376.403734255284,33483.98607778383,41454.46168833515,20313.466526683158
1774187001.9333587,0.30318878322134307,0.29544297596613533,NEUTRAL,NEUTRAL,19171.69471641716,21794.98485266982,3962.003166914364,21343.256097228063,21066.563852615818,33173.118015899425,41144.62180669568,20001.43617408707
1774187001.9378006,0.30318878322134307,0.29544297596613533,NEUTRAL,NEUTRAL,19171.69471641716,21794.98485266982,3962.003166914364,21343.256097228063,21066.563852615818,33173.118015899425,41144.62180669568,20001.43617408707
1774187001.942272,0.30318878322134307,0.29544297596613533,NEUTRAL,NEUTRAL,19160.31767848941,22080.349574130723,4233.889786468719,21603.743327110213,21355.817777611945,33455.73347279233,41434.501580536555,20285.839770536397
1774187001.9468124,0.30318878322134307,0.29544297596613533,NEUTRAL,NEUTRAL,19227.61878104434,21940.070025929217,4113.011552454419,21492.386936233874,21217.0581480334,33317.71145078081,41297.50773876998,20150.61171658179
1774187001.9509315,0.30318878322134307,0.29544297596613533,NEUTRAL,NEUTRAL,19188.726745692104,21788.368736311048,3960.3714895691264,21345.200698995675,21063.92634677009,33165.205498362244,41144.39828925113,19998.95513045253
1774187001.9551103,0.30318878322134307,0.29544297596613533,NEUTRAL,NEUTRAL,19153.79096910846,21898.85340915363,4057.221598293972,21435.97113322868,21172.600528311796,33274.93021189335,41253.74302312649,20105.26002708197
1774187001.9654586,0.30472158137976707,0.2964682592494135,NEUTRAL,NEUTRAL,19189.17378058121,21792.772029968743,3948.97209989692,21345.759492607056,21062.428779891587,33151.727396455695,41135.010556579895,19988.47216230299
1774187001.969871,0.30472158137976707,0.2964682592494135,NEUTRAL,NEUTRAL,19189.17378058121,21792.772029968743,3948.97209989692,21345.759492607056,21062.428779891587,33151.727396455695,41135.010556579895,19988.47216230299
1774187001.9739926,0.30472158137976707,0.2964682592494135,NEUTRAL,NEUTRAL,19162.88812910177,22069.307812369803,4212.186242602616,21592.969786282752,21338.159899492253,33434.81223998216,41419.36944954031,20276.00500297606
1774187001.9781082,0.30472158137976707,0.2964682592494135,NEUTRAL,NEUTRAL,19215.37002508283,22041.301076567303,4192.516707481946,21576.854178530477,21310.80136427896,33405.0844198566,41390.13336779277,20246.4783485506
1774187001.9827025,0.30472158137976707,0.2964682592494135,NEUTRAL,NEUTRAL,19198.919141163726,21792.5932160131,3958.7845157128,21352.196795010186,21065.222747948497,33161.00337040465,41146.65581544111,19994.6188920282
1774187001.9870093,0.30472158137976707,0.2964682592494135,NEUTRAL,NEUTRAL,19173.013469340025,21852.473539408868,4020.452978664992,21406.600941014403,21137.150661605676,33231.00903403867,41216.594423841765,20066.367991729738
1774187001.991105,0.30472158137976707,0.2964682592494135,NEUTRAL,NEUTRAL,19180.188379310177,22032.919172396563,4195.444786005591,21574.440190129306,21321.97723650661,33416.2379403398,41397.75531265203,20253.899127709763
1774187001.9951918,0.30472158137976707,0.2964682592494135,NEUTRAL,NEUTRAL,19217.113461150344,22071.364172859692,4231.744019001009,21613.443984203815,21351.347428720885,33447.776251766234,41427.41607754422,20285.705660069663
1774187002.0086336,0.30612420827049147,0.29757567991219575,NEUTRAL,NEUTRAL,19163.290460501965,22004.93478833852,4149.91428255013,21530.854288441456,21273.11632312731,33373.36729447452,41356.27047494298,20206.71459516461
1774187002.0127704,0.30612420827049147,0.29757567991219575,NEUTRAL,NEUTRAL,19193.398260283266,22091.74896380293,4245.736211030032,21624.32928375355,21368.066533573456,33467.44578688691,41449.611359788345,20302.290654455504
1774187002.0169015,0.30612420827049147,0.29757567991219575,NEUTRAL,NEUTRAL,19230.1892316567,21872.18777801845,4038.7143538849778,21426.270476135072,21152.08162690182,33244.57654292304,41228.99964201447,20073.855826122264
1774187002.0210154,0.30612420827049147,0.29757567991219575,NEUTRAL,NEUTRAL,19156.428474954188,21950.44123535648,4115.626706555689,21491.00112807764,21234.179584286165,33330.764869542705,41317.84782622431,20160.625298097766
1774187002.0251176,0.30612420827049147,0.29757567991219575,NEUTRAL,NEUTRAL,19194.64995797276,22110.546780889843,4268.937321774641,21640.62370546147,21392.496990263106,33490.937470309436,41474.421796133734,20320.328512230935
1774187002.029208,0.30612420827049147,0.29757567991219575,NEUTRAL,NEUTRAL,19232.200888657677,21909.358729047624,4076.5335055033574,21459.172243973288,21187.844418030312,33281.50162476321,41261.610837174754,20115.87710569824
1774187002.033515,0.30612420827049147,0.29757567991219575,NEUTRAL,NEUTRAL,19171.82882688389,21779.65155597348,3950.2461493308724,21336.237649469098,21061.713524069015,33155.773062202104,41136.552826947314,19985.5664355238
1774187002.0376089,0.30612420827049147,0.29757567991219575,NEUTRAL,NEUTRAL,19162.84342561286,21926.59192402267,4090.101014387729,21468.82819757798,21215.62763638826,33306.53557855315,41290.95867764457,20142.185108922138
1774187002.0528548,0.30730848563146346,0.2989044019075032,NEUTRAL,NEUTRAL,19167.805512881936,21903.39081327806,4066.542275731835,21449.203365946218,21189.9007785202,33286.46371203229,41268.204601789075,20117.575838276844
1774187002.0569546,0.30730848563146346,0.2989044019075032,NEUTRAL,NEUTRAL,19180.52365547701,22086.071620711282,4242.0034697059955,21620.9541703408,21376.537844722017,33471.40204565549,41451.80183074497,20302.424764922234
1774187002.0610943,0.30730848563146346,0.2989044019075032,NEUTRAL,NEUTRAL,19216.509964050052,21986.673413118533,4151.30009070636,21539.862041456945,21274.479779539084,33369.45573919484,41349.09556497283,20198.08682180486
1774187002.0651982,0.30730848563146346,0.2989044019075032,NEUTRAL,NEUTRAL,19188.88320790329,21783.563111253156,3942.1548178380513,21340.50683266006,21054.963297243514,33149.17929758779,41131.36722223368,19983.308909333817
1774187002.0692995,0.30730848563146346,0.2989044019075032,NEUTRAL,NEUTRAL,19152.0698847854,21864.677591881467,4011.0205425048525,21402.75644096809,21130.33337954681,33224.61643512445,41209.754790038445,20058.76839861493
1774187002.0734248,0.30730848563146346,0.2989044019075032,NEUTRAL,NEUTRAL,19168.096085559857,22047.336047570236,4203.513765753957,21588.678251347334,21328.79451856548,33426.38563232251,41407.97005986811,20262.616308047334
1774187002.0784452,0.30730848563146346,0.2989044019075032,NEUTRAL,NEUTRAL,19207.815135456938,22020.916285624062,4185.408852745158,21575.490722118702,21305.54870433196,33402.80454192216,41380.544469421446,20238.76699671352
1774187002.0839887,0.30730848563146346,0.2989044019075032,NEUTRAL,NEUTRAL,19165.190358780666,21838.03431249074,4004.6279435906345,21396.788525198524,21124.36546377724,33215.563978620055,41200.83644400078,20048.01720953193
1774187002.09611,0.3080604925084873,0.3003721159706406,NEUTRAL,NEUTRAL,19208.910370935246,21804.93137895243,3991.2168969174504,21383.33277503643,21096.381079719198,33191.46879809723,41171.91328667561,20018.24468591746
1774187002.1001866,0.3080604925084873,0.3003721159706406,NEUTRAL,NEUTRAL,19208.910370935246,21804.93137895243,3991.2168969174504,21383.33277503643,21096.381079719198,33191.46879809723,41171.91328667561,20018.24468591746
1774187002.104284,0.3080604925084873,0.3003721159706406,NEUTRAL,NEUTRAL,19160.78706512297,21810.921646466453,3978.7669752558445,21365.451379472182,21099.800896620858,33190.21710040773,41172.494432031446,20020.412805129625
1774187002.1086295,0.3080604925084873,0.3003721159706406,NEUTRAL,NEUTRAL,19162.731666890584,21986.11461950715,4143.879311547197,21522.360625548437,21275.59736676185,33368.159338016434,41351.598960351825,20192.61064441331
1774187002.1127782,0.3080604925084873,0.3003721159706406,NEUTRAL,NEUTRAL,19183.13880957828,22082.048306709326,4238.3601353597805,21615.81326911608,21369.407638240773,33462.30488566219,41446.41506033124,20286.264453681048
1774187002.1168852,0.3080604925084873,0.3003721159706406,NEUTRAL,NEUTRAL,19162.441094212663,21787.720535721844,3955.945844166976,21340.015094282044,21073.247024207954,33165.02668440661,41151.930827132564,19992.160200138118
1774187002.1209688,0.3080604925084873,0.3003721159706406,NEUTRAL,NEUTRAL,19162.441094212663,21787.720535721844,3955.945844166976,21340.015094282044,21073.247024207954,33165.02668440661,41151.930827132564,19992.160200138118
1774187002.1251094,0.3080604925084873,0.3003721159706406,NEUTRAL,NEUTRAL,19192.079507360402,22104.735327331466,4265.22693219506,21640.020208361177,21395.447420531204,33491.406856942995,41475.09234846739,20308.996177792094
